customerID,Name,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_rate,Churn Score,CLTV,Churn Reason,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Age,Under 30,Married,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Score.1,Churn Category
6490-FGZAT,Raaz Rawal,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,619.5,3279.0,No,0,79,3266,,1,United States,California,Strathmore,93267,"36.141319, -119.129075",36.141319,-119.129075,33,No,No,No,0,Offer E,970.2,0,No,No,No,0.0,0,5821.2,9100.2,5,Stayed,79,0
7452-FOLON,Tanuj Bhandari,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mobile Banking,763.5,28753.5,No,0,53,5986,,1,United States,California,Terra Bella,93270,"35.939068, -119.043666",35.939068,-119.043666,45,No,No,No,0,None,1397.1,0,No,No,No,0.0,0,54486.9,83240.40000000001,5,Stayed,53,0
2320-TZRRH,Sagarika Joshi,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,585.0,12094.5,No,0,59,4700,,1,United States,California,Three Rivers,93271,"36.413433, -118.854708",36.413433,-118.854708,38,No,No,No,0,None,1162.2,0,No,No,No,0.0,0,23244.000000000004,35338.5,3,Stayed,59,0
4942-VZZOM,Sujan Nepali,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),1984.5000000000002,131775.0,No,0,25,4703,,1,United States,California,Tupman,93276,"35.316263, -119.402559",35.316263,-119.402559,40,No,Yes,Yes,3,Offer B,1123.8,2,No,No,Yes,0.0,0,71923.2,203698.2,3,Stayed,25,0
7502-BNYGS,Menka Phuyal,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),2073.0,95040.0,No,0,53,2333,,1,United States,California,Wasco,93280,"35.652242, -119.4464",35.652242,-119.4464,29,Yes,Yes,Yes,7,Offer B,956.4,53,Yes,No,Yes,0.0,0,43994.4,139034.4,5,Stayed,53,0
4291-HYEBC,Medhavi Lamichhane,Female,1,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Cash,1173.0,32898.0,No,0,59,2305,,1,United States,California,Weldon,93283,"35.55647, -118.244914",35.55647,-118.244914,76,No,Yes,Yes,2,None,0.0,21,Yes,No,Yes,0.0,0,0.0,32898.0,3,Stayed,59,0
6147-CBCRA,Debika Bista,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,601.5,20083.5,No,0,22,5759,,1,United States,California,Wofford Heights,93285,"35.690535, -118.552784",35.690535,-118.552784,34,No,Yes,Yes,5,None,124.50000000000001,0,No,No,No,0.0,0,4108.500000000001,24192.000000000004,4,Stayed,22,0
6047-SUHPR,Som Magar,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Cash,1794.0,70315.5,No,0,58,3093,,1,United States,California,Woodlake,93286,"36.464635, -119.094348",36.464635,-119.094348,60,No,Yes,Yes,5,None,414.0,13,No,No,No,0.0,4200,16146.000000000002,90661.5,3,Stayed,58,0
9752-ZNQUT,Bhanu Chhetri,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,1458.0,1458.0,No,0,24,3704,,1,United States,California,Visalia,93291,"36.391777, -119.372842",36.391777,-119.372842,51,No,No,No,0,Offer E,239.70000000000002,11,No,No,Yes,0.0,0,239.70000000000002,1697.7,5,Joined,24,0
1576-PFZIW,Yash Bhattarai,Male,1,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),3160.5,225357.0,No,0,34,5866,,1,United States,California,Bakersfield,93301,"35.383937, -119.020428",35.383937,-119.020428,70,No,Yes,Yes,2,Offer A,434.40000000000003,7,Yes,No,Yes,0.0,0,30408.0,255765.0,4,Stayed,34,0
5666-MBJPT,Sahil Yadav,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mobile Banking,753.0,51750.0,No,0,46,5449,,1,United States,California,Bakersfield,93304,"35.339796, -119.023552",35.339796,-119.023552,22,Yes,No,No,0,Offer B,612.9,0,No,No,No,0.0,0,39838.5,91588.5,4,Stayed,46,0
7312-XSBAT,Jwala Neupane,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Cash,1492.5,1492.5,No,0,79,2908,,1,United States,California,Bakersfield,93305,"35.391733, -118.984109",35.391733,-118.984109,47,No,No,No,0,Offer E,1253.7,14,No,No,Yes,0.0,0,1253.7,2746.2000000000003,4,Joined,79,0
3096-GKWEB,Nishant Khadgi,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2842.5,50757.0,No,0,40,4477,,1,United States,California,Bakersfield,93306,"35.449881, -118.841442",35.449881,-118.841442,42,No,Yes,Yes,1,None,1025.1000000000001,16,Yes,No,Yes,0.0,0,18451.800000000003,69208.8,4,Stayed,40,0
2371-JQHZZ,Swapan Gupta,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2790.0,67441.5,No,0,29,5886,,1,United States,California,Bakersfield,93307,"35.280113, -118.962329",35.280113,-118.962329,54,No,Yes,Yes,7,None,1407.3,20,Yes,No,No,0.0,1200,33775.2,102416.70000000001,5,Stayed,29,0
0674-GCDXG,Rabindra Niraula,Male,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mobile Banking,2157.0,134376.0,No,0,38,5816,,1,United States,California,Bakersfield,93308,"35.559617, -118.925185",35.559617,-118.925185,20,Yes,No,No,0,Offer B,1277.7,85,Yes,Yes,Yes,0.0,0,80495.1,214871.1,4,Stayed,38,0
1121-QSIVB,Supriya Dulal,Female,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,eSewa,2326.5,104133.0,No,0,43,5044,,1,United States,California,Bakersfield,93309,"35.342891, -119.064803",35.342891,-119.064803,39,No,No,No,0,Offer B,152.10000000000002,26,Yes,No,Yes,0.0,0,6692.400000000001,110825.4,3,Stayed,43,0
4396-KLSEH,Nihar Karki,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Cash,595.5,1890.0,No,0,71,5918,,1,United States,California,Bakersfield,93311,"35.16207, -119.194488",35.16207,-119.194488,26,Yes,No,No,0,Offer E,206.4,0,No,No,No,0.0,0,825.6,2715.6,5,Stayed,71,0
2824-MYYBN,Kesari Subedi,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2857.5,99424.5,No,0,29,2969,,1,United States,California,Bakersfield,93313,"35.140938, -119.051348",35.140938,-119.051348,43,No,Yes,No,0,None,48.0,11,Yes,No,Yes,0.0,0,1776.0,101200.5,4,Stayed,29,0
6345-HOVES,Sailesh Yadav,Male,0,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mobile Banking,751.5,25581.0,No,0,29,3800,,1,United States,California,Los Osos,93402,"35.279984, -120.824288",35.279984,-120.824288,59,No,No,No,0,None,0.0,28,No,No,Yes,0.0,0,0.0,25581.0,4,Stayed,29,0
8318-LCNBW,Jay Pujari,Male,0,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),1594.5,57927.0,No,0,43,5638,,1,United States,California,San Luis Obispo,93405,"35.236549, -120.727344",35.236549,-120.727344,53,No,Yes,Yes,5,None,0.0,30,Yes,No,Yes,0.0,0,0.0,57927.0,3,Stayed,43,0
6469-QJKZW,Sabitri Kathayat,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cash,604.5,2742.0,No,0,26,2198,,1,United States,California,Arroyo Grande,93420,"35.176236, -120.483243",35.176236,-120.483243,35,No,Yes,Yes,5,None,1375.2,0,No,No,No,0.0,0,5500.8,8242.8,3,Stayed,26,0
0147-ESWWR,Mithila Thapa Magar,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Cash,3037.5,118474.5,No,0,77,3172,,1,United States,California,Atascadero,93422,"35.453912, -120.69461",35.453912,-120.69461,73,No,Yes,Yes,9,None,604.5,21,Yes,Yes,Yes,0.0,0,23575.499999999996,142050.0,4,Stayed,77,0
1217-VASWC,Naresh Karki,Male,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mobile Banking,3016.5,129120.0,No,0,65,4499,,1,United States,California,Avila Beach,93424,"35.186644, -120.728305",35.186644,-120.728305,77,No,Yes,Yes,10,Offer B,1112.7,8,Yes,No,Yes,0.0,0,47846.1,176966.1,4,Stayed,65,0
6370-ZVHDV,Susma Khadka,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,759.0,46647.0,No,0,71,4501,,1,United States,California,Buellton,93427,"34.631362, -120.238218",34.631362,-120.238218,52,No,Yes,Yes,1,Offer B,1211.1,0,No,No,No,0.0,0,73877.1,120524.09999999999,4,Stayed,71,0
5915-DGNVC,Siddhika Thapa,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Cash,2154.0,104161.5,No,0,79,6193,,1,United States,California,Cambria,93428,"35.591387, -121.032256",35.591387,-121.032256,47,No,Yes,Yes,9,Offer B,753.0,30,Yes,No,Yes,0.0,0,36897.0,141058.50000000003,4,Stayed,79,0
6260-XLACS,Lochan Rajput,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,591.0,3534.0,No,0,43,5018,,1,United States,California,Casmalia,93429,"34.866032, -120.536546",34.866032,-120.536546,49,No,No,No,0,None,691.1999999999999,0,No,No,No,0.0,0,2764.7999999999997,6298.8,3,Stayed,43,0
3566-CAAYU,Harshika Upadhyaya,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Cash,1495.5,96310.5,No,0,56,5644,,1,United States,California,Cayucos,93430,"35.511833, -120.918713",35.511833,-120.918713,28,Yes,Yes,Yes,3,Offer B,0.0,59,Yes,Yes,Yes,0.0,0,0.0,96310.5,5,Stayed,56,0
4983-CCWMC,Ramesh Neupane,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,eSewa,2088.0,6222.0,No,0,39,5487,,1,United States,California,Creston,93432,"35.480896, -120.469476",35.480896,-120.469476,43,No,No,No,0,None,869.0999999999999,16,No,No,No,0.0,600,2607.2999999999997,9429.3,4,Joined,39,0
9103-CXVOK,Nakul Gartola,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cash,592.5,592.5,No,0,27,3068,,1,United States,California,Grover Beach,93433,"35.120833, -120.61843",35.120833,-120.61843,31,No,Yes,Yes,8,None,911.4,0,No,No,No,0.0,0,911.4,1503.9,4,Joined,27,0
2896-TBNBE,Sajiv Jha,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Cash,2424.0,93982.5,No,0,26,3387,,1,United States,California,Guadalupe,93434,"34.936, -120.594655",34.936,-120.594655,46,No,Yes,Yes,5,Offer B,389.1,24,No,No,Yes,0.0,0,15564.000000000002,109546.5,3,Stayed,26,0
2522-WLNSF,Medhavi Bishwakarma,Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mobile Banking,1926.0,63189.00000000001,No,0,34,2225,,1,United States,California,Los Olivos,93441,"34.70434, -120.02609",34.70434,-120.02609,74,No,Yes,Yes,2,None,369.9,23,No,Yes,Yes,0.0,0,12576.6,75765.6,4,Stayed,34,0
3841-CONLJ,Deepika Pyakurel,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Cash,1050.0,1050.0,No,0,54,4099,,1,United States,California,Morro Bay,93442,"35.369553, -120.763864",35.369553,-120.763864,33,No,Yes,Yes,9,None,0.0,14,Yes,No,Yes,0.0,0,0.0,1050.0,3,Joined,54,0
4475-NVTLU,Yogesh Basnet,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Cash,576.0,27111.0,No,0,24,3451,,1,United States,California,Paso Robles,93446,"35.634222, -120.728341",35.634222,-120.728341,21,Yes,Yes,Yes,6,Offer B,516.9,0,No,No,No,0.0,0,23260.5,50371.50000000001,3,Stayed,24,0
9386-LDCZR,Bimal Khatiwada,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),2719.5,116469.0,No,0,27,2496,,1,United States,California,San Ardo,93450,"35.996008, -120.85305",35.996008,-120.85305,19,Yes,No,No,0,Offer B,1103.4,59,No,Yes,Yes,0.0,0,47446.2,163915.2,3,Stayed,27,0
9585-KKMFD,Padma Dangol,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,eSewa,600.0,26394.0,No,0,60,5743,,1,United States,California,San Miguel,93451,"35.886767, -120.608661",35.886767,-120.608661,24,Yes,Yes,Yes,5,None,480.59999999999997,0,No,No,No,0.0,0,19704.6,46098.6,3,Stayed,60,0
5399-ZIMKF,Akul Thapa,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2239.5,11509.5,No,0,34,3319,,1,United States,California,San Simeon,93452,"35.746484, -121.223355",35.746484,-121.223355,58,No,No,No,0,None,984.3000000000001,16,No,No,Yes,0.0,0,4921.5,16431.0,3,Stayed,34,0
0336-KXKFK,Swapan Chhetri,Male,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1836.0,131707.5,No,0,38,4085,,1,United States,California,Santa Margarita,93453,"35.303926, -120.256567",35.303926,-120.256567,43,No,No,No,0,None,0.0,6,Yes,Yes,Yes,0.0,0,0.0,131707.5,3,Stayed,38,0
5619-XZZKR,Madan Khadka,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,598.5,2046.0,No,0,35,2195,,1,United States,California,Santa Maria,93454,"34.943523, -120.256729",34.943523,-120.256729,47,No,No,No,0,None,205.8,0,No,No,No,0.0,0,823.2,2869.2,4,Stayed,35,0
3948-FVVRP,Kabir Mahara,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,eSewa,1644.0,13584.0,No,0,73,2848,,1,United States,California,Santa Maria,93455,"34.818227, -120.418784",34.818227,-120.418784,43,No,Yes,Yes,2,None,1333.8,24,No,Yes,Yes,0.0,0,12004.199999999999,25588.2,4,Stayed,73,0
5327-XOKKY,Tufan Raut,Male,1,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),2203.5,159870.0,No,0,29,5540,,1,United States,California,Santa Maria,93458,"34.95934, -120.490081",34.95934,-120.490081,79,No,Yes,Yes,7,Offer A,337.8,3,Yes,No,Yes,0.0,0,24321.600000000002,184191.6,3,Stayed,29,0
0983-TATYJ,Devangi Chaturvedi,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,eSewa,1543.5,52767.0,No,0,59,4935,,1,United States,California,Santa Ynez,93460,"34.630356, -120.032564",34.630356,-120.032564,42,No,Yes,Yes,7,None,1442.7,9,No,Yes,Yes,0.0,0,47609.1,100376.09999999999,3,Stayed,59,0
1813-JYWTO,Sarita Ghimire,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mobile Banking,2413.5,172128.0,No,0,62,4202,,1,United States,California,Shandon,93461,"35.634488, -120.293534",35.634488,-120.293534,59,No,Yes,Yes,4,None,186.9,27,No,No,No,0.0,3900,13456.800000000001,189484.80000000002,4,Stayed,62,0
6719-OXYBR,Bidesh Shakya,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Cash,2559.0,36595.5,No,0,51,5559,,1,United States,California,California City,93505,"35.151491, -117.927597",35.151491,-117.927597,41,No,No,No,0,None,819.0,18,No,No,Yes,0.0,0,12285.0,48880.5,3,Stayed,51,0
3312-ZWLGF,Srijal Lamichhane,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Cash,2379.0,72436.5,No,0,21,3172,,1,United States,California,Acton,93510,"34.501452, -118.207862",34.501452,-118.207862,69,No,Yes,No,0,None,316.5,2,No,Yes,Yes,0.0,0,9178.500000000002,81615.0,5,Stayed,21,0
6476-YHMGA,Mandira Pant,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mobile Banking,2295.0,34668.0,No,0,76,3851,,1,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443,63,No,Yes,Yes,5,None,1193.1000000000001,18,Yes,Yes,Yes,0.0,0,17896.500000000004,52564.5,5,Stayed,76,0
0795-XCCTE,Maulik Bishwakarma,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,762.0,54280.5,No,0,51,6141,,1,United States,California,Bishop,93514,"37.04584, -118.397236",37.04584,-118.397236,80,No,No,No,0,Offer A,780.3000000000001,0,No,No,No,0.0,0,56181.6,110462.1,3,Stayed,51,0
0168-XZKBB,Januka Mali,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Cash,2605.5,46932.0,No,0,64,5072,,1,United States,California,Boron,93516,"34.95703, -117.73045",34.95703,-117.73045,34,No,Yes,Yes,8,None,235.2,16,No,No,Yes,0.0,0,4468.8,51400.799999999996,5,Stayed,64,0
3785-NRHYR,Prithivi Pandey,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,589.5,589.5,No,0,31,3192,,1,United States,California,Bridgeport,93517,"38.184583, -119.286558",38.184583,-119.286558,40,No,No,No,0,None,507.3,0,No,No,No,0.0,0,507.3,1096.8000000000002,3,Joined,31,0
4537-DKTAL,Mamta Pujari,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Cash,1366.5,2532.0,No,0,70,4372,,1,United States,California,Darwin,93522,"36.319181, -117.593053",36.319181,-117.593053,26,Yes,No,No,0,Offer E,1257.0,71,No,No,No,0.0,300,2514.0,5346.0,5,Joined,70,0
7072-MBHEV,Kshiti Bhattarai,Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),2343.0,25945.5,No,0,50,2333,,1,United States,California,Edwards,93523,"34.966777, -117.961179",34.966777,-117.961179,77,No,Yes,Yes,8,None,529.8,13,No,No,Yes,0.0,0,5827.799999999999,31773.299999999996,5,Stayed,50,0
5602-BVFMK,Ishwari Kunwar,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,579.0,6862.5,No,0,77,2868,,1,United States,California,Independence,93526,"36.869584, -118.189241",36.869584,-118.189241,58,No,No,No,0,None,1253.4,0,No,No,No,0.0,0,15040.800000000001,21903.3,5,Stayed,77,0
6297-NOOPG,Bishala Mainali,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Cash,3315.0,232561.5,No,0,64,5979,,1,United States,California,Inyokern,93527,"36.041315, -118.188235",36.041315,-118.188235,41,No,Yes,Yes,4,None,856.1999999999999,23,Yes,Yes,Yes,0.0,0,59934.0,292495.5,4,Stayed,64,0
8204-TIFGJ,Debika Luitel,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mobile Banking,609.0,14118.0,No,0,43,3630,,1,United States,California,June Lake,93529,"37.730269, -119.055813",37.730269,-119.055813,38,No,No,No,0,None,487.80000000000007,0,No,No,No,0.0,0,11219.400000000001,25337.4,3,Stayed,43,0
8050-DVOJX,Jayanta Mishra,Male,1,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),2440.5,121827.0,No,0,69,4537,,1,United States,California,Keeler,93530,"36.560498, -117.962461",36.560498,-117.962461,67,No,No,No,0,Offer B,1295.6999999999998,10,Yes,Yes,Yes,0.0,0,63489.299999999996,185316.3,4,Stayed,69,0
8903-XEBGX,Vikram Rawal,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,1659.0,3259.5,No,0,67,4594,,1,United States,California,Lancaster,93534,"34.727529, -118.153098",34.727529,-118.153098,22,Yes,No,No,0,Offer E,1317.9,59,Yes,No,Yes,0.0,0,2635.8,5895.299999999999,3,Joined,67,0
8169-SAEJD,Bimal Pant,Male,1,Yes,No,69,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),1696.5,118579.5,No,0,28,4162,,1,United States,California,Lancaster,93535,"34.712708, -117.889656",34.712708,-117.889656,79,No,Yes,Yes,10,Offer A,0.0,12,Yes,No,No,0.0,1200,0.0,119779.5,3,Stayed,28,0
1089-XZWHH,Shristi Bhandari,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,eSewa,591.0,14821.5,No,0,31,3594,,1,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,43,No,Yes,Yes,5,None,1389.0,0,No,No,No,0.0,0,33335.99999999999,48157.49999999999,5,Stayed,31,0
2325-WINES,Sweata Sunwar,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),3121.5,102505.5,No,0,60,2335,,1,United States,California,Littlerock,93543,"34.505273, -117.955054",34.505273,-117.955054,44,No,No,No,0,None,426.3,28,Yes,No,Yes,0.0,0,13641.6,116147.1,4,Stayed,60,0
6064-ZATLR,Putali Mahat,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Mobile Banking,1585.5,44959.5,No,0,23,2842,,1,United States,California,Llano,93544,"34.500091, -117.765862",34.500091,-117.765862,44,No,No,No,0,None,316.5,29,No,No,Yes,0.0,0,8545.5,53505.0,3,Stayed,23,0
7824-PANSQ,Lokesh Tuladhar,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mobile Banking,2419.5,144220.5,No,0,33,6043,,1,United States,California,Mammoth Lakes,93546,"37.550074, -118.837167",37.550074,-118.837167,52,No,No,No,0,None,1340.1000000000001,8,No,Yes,Yes,0.0,0,77725.8,221946.30000000002,5,Stayed,33,0
9648-BCHKM,Mahika Karn,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),739.5,14140.5,No,0,78,5231,,1,United States,California,Palmdale,93550,"34.536232, -118.082935",34.536232,-118.082935,22,Yes,Yes,Yes,9,None,1310.6999999999998,0,No,No,No,0.0,0,23592.6,37733.1,3,Stayed,78,0
2888-ADFAO,Rina Lamichhane,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mobile Banking,639.0,31254.0,No,0,30,2861,,1,United States,California,Palmdale,93551,"34.613476, -118.256358",34.613476,-118.256358,47,No,Yes,Yes,5,None,118.5,0,No,No,No,0.0,0,5569.5,36823.5,4,Stayed,30,0
8707-HOEDG,Ishika Kumale,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Cash,3306.0,230694.0,No,0,53,4098,,1,United States,California,Palmdale,93552,"34.557711, -118.029441",34.557711,-118.029441,26,Yes,Yes,Yes,4,None,165.29999999999998,85,Yes,Yes,No,0.0,4500,11571.0,246765.0,3,Stayed,53,0
